date,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,trend,price_return,log_return,open_close_change,high_low_range,close_open_ratio,high_close_ratio,low_close_ratio,volume_change,volume_log,trades_change,taker_buy_ratio,trend_change,trend_pct_change,close_lag_1,price_return_lag_1,volume_lag_1,close_lag_2,price_return_lag_2,volume_lag_2,close_lag_3,price_return_lag_3,volume_lag_3,close_lag_5,price_return_lag_5,volume_lag_5,close_lag_7,price_return_lag_7,volume_lag_7,trend_lag_1,trend_change_lag_1,trend_lag_2,trend_change_lag_2,trend_lag_3,trend_change_lag_3,trend_lag_5,trend_change_lag_5,trend_lag_7,trend_change_lag_7,close_ma_3,volume_ma_3,trend_ma_3,close_to_ma_3,trend_to_ma_3,close_ma_7,volume_ma_7,trend_ma_7,close_to_ma_7,trend_to_ma_7,close_ma_14,volume_ma_14,trend_ma_14,close_to_ma_14,trend_to_ma_14,volatility_7,trend_volatility_7,volatility_14,trend_volatility_14,next_close,target
2025-08-30 00:00:00+00:00,108377.4,108926.15,107350.1,108816.33,10708.39159,1160666772.7387524,1411040,5797.17783,628457794.843401,45.8571,0.004050014117334522,0.004041834886721533,0.004050014117334496,0.014483579808287858,1.0040500141173345,1.0010092235237118,0.986525643715424,-0.5257642000223253,9.278876354171782,-0.6088006545125686,0.5413677470866566,-0.8571999999999989,-0.018349841483228824,108377.4,-0.03721786777462999,22580.31045,112566.9,0.011728082208833035,11104.27744,111262.01,-0.004484570147495814,13392.60875,110111.98,-0.029795603434519924,25182.79379,115438.05,-0.012809914210329953,11329.36197,46.7143,-0.8570999999999955,47.5714,-0.857200000000006,48.4286,-0.8570999999999955,50.1429,-0.8571000000000026,52.5714,-1.5715000000000003,109920.21,14797.659826666664,46.714266666666674,0.9899574427668942,0.9816508589809821,110913.06142857143,17513.829344285714,48.42857142857143,0.9810957212652386,0.9469017699115044,113002.97928571429,16088.596267142857,52.857142857142854,0.9629509831317912,0.8675667567567569,0.020339514539273407,0.2699611294771343,0.020799009808975,0.3570600251196716,108246.35,0
2025-08-31 00:00:00+00:00,108816.33,109480.02,108076.93,108246.35,9489.51596,1031806894.3513318,1366633,4573.61058,497406888.1691883,45.0,-0.005238000583184466,-0.005251767001620112,-0.00523800058318449,0.012962007494941039,0.9947619994168155,1.0113968738899741,0.9984348663950331,-0.11382434231656624,9.158048258935317,-0.03147111350493248,0.48196458062545894,-0.8571000000000026,-0.018690671673525006,108816.33,0.004050014117334522,10708.39159,108377.4,-0.03721786777462999,22580.31045,112566.9,0.011728082208833035,11104.27744,111763.22,0.01499600679235824,18452.43877,113493.59,-0.01684418612407268,21175.98462,45.8571,-0.8571999999999989,46.7143,-0.8570999999999955,47.5714,-0.857200000000006,49.2857,-0.8571999999999989,51.0,-1.571399999999997,108480.02666666667,14259.405999999997,45.857133333333344,0.9978459014636427,0.9813086150173653,110163.45571428572,15844.333821428572,47.57142857142857,0.982597625484282,0.9459459459459459,112348.78928571427,16345.08727,51.642857142857146,0.963484793100161,0.871369294605809,0.019989750469497167,5.345224097034547e-05,0.020741025202083357,0.370624661592046,109237.42,1
2025-09-01 00:00:00+00:00,108246.36,109912.4,107255.0,109237.42,16053.60219,1742516638.781135,2729384,7532.99101,817730948.9844334,44.4286,0.009155689776144893,0.009114030534832748,0.009155596548465903,0.02432682866365751,1.009155596548466,1.0061790181423178,0.9818521894786604,0.6917198156016378,9.683750828265842,0.997159442220406,0.4692399201652324,-0.571399999999997,-0.012697777777777697,108246.35,-0.005238000583184466,9489.51596,108816.33,0.004050014117334522,10708.39159,108377.4,-0.03721786777462999,22580.31045,111262.01,-0.004484570147495814,13392.60875,110111.98,-0.029795603434519924,25182.79379,45.0,-0.8571000000000026,45.8571,-0.8571999999999989,46.7143,-0.8570999999999955,48.4286,-0.8570999999999955,50.1429,-0.8571000000000026,108766.7,12083.836579999997,45.09523333333334,1.0043277951799585,0.9852172106881953,110038.51857142856,14540.163592857143,46.755100000000006,0.9927198350011541,0.9502407224024758,111849.53000000001,16224.206030714286,50.5,0.9766462138911087,0.8797742574257427,0.017740508238854404,0.10800335973609868,0.021056092051912924,0.3922378766362718,111240.01,1
2025-09-02 00:00:00+00:00,109237.43,111771.52,108393.39,111240.01,18510.28756,2042681451.9016385,2596328,9088.71727,1003032805.5367996,43.8571,0.018332454208457083,0.018166440657325495,0.01833236098652268,0.030367940455956494,1.0183323609865227,1.0047780470354148,0.9744101065794583,0.1530301636308331,9.82613596338605,-0.04874946141693515,0.49100897220205036,-0.5715000000000003,-0.012863335779205287,109237.42,0.009155689776144893,16053.60219,108246.35,-0.005238000583184466,9489.51596,108816.33,0.004050014117334522,10708.39159,112566.9,0.011728082208833035,11104.27744,111763.22,0.01499600679235824,18452.43877,44.4286,-0.571399999999997,45.0,-0.8571000000000026,45.8571,-0.8571999999999989,47.5714,-0.857200000000006,49.2857,-0.8571999999999989,109574.59333333334,14684.468569999997,44.428566666666676,1.0151989308470473,0.9871374048378782,109963.77428571427,14548.427705714284,45.97958571428571,1.0116059649877944,0.9538385202625639,111732.89214285715,16255.978410714286,49.42857142857143,0.9955887462196273,0.8872823699421966,0.018278608751036998,0.1394024560827539,0.020579351244289577,0.39916671748988247,111705.71,1
2025-09-03 00:00:00+00:00,111240.01,112575.27,110528.71,111705.71,11773.72084,1313762617.3436644,2214249,5539.29462,618293676.5075179,43.2857,0.004186443348935365,0.004177704576073605,0.0041864433489354385,0.01832099719880029,1.0041864433489354,1.0077843827320914,0.989463385533291,-0.36393636231548643,9.373710210747957,-0.14716129857244542,0.4704795276936428,-0.5714000000000041,-0.01302867722672052,111240.01,0.018332454208457083,18510.28756,109237.42,0.009155689776144893,16053.60219,108246.35,-0.005238000583184466,9489.51596,108377.4,-0.03721786777462999,22580.31045,111262.01,-0.004484570147495814,13392.60875,43.8571,-0.5715000000000003,44.4286,-0.571399999999997,45.0,-0.8571000000000026,46.7143,-0.8570999999999955,48.4286,-0.8570999999999955,110727.71333333333,15445.870196666663,43.85713333333334,1.0088324470651944,0.986970572632046,110027.16,14317.158004285713,45.244885714285715,1.0152557786641043,0.956698184041006,111549.64,15980.07690357143,48.42857142857143,1.0013991080562878,0.8938050147492624,0.018259343811190026,0.15272199143105075,0.020288385973279015,0.392229471689134,110730.87,0
2025-09-04 00:00:00+00:00,111705.72,112180.0,109329.12,110730.87,12203.13536,1349031325.5320847,2230255,6070.78151,670681185.82571,42.7143,-0.008726859173089796,-0.008765161209067217,-0.008726947912783748,0.025746027282184315,0.9912730520872163,1.0130869557874873,0.987340928505303,0.03647228652993961,9.409530137220479,0.007228635984480425,0.4974771917960598,-0.571399999999997,-0.013200664422661434,111705.71,0.004186443348935365,11773.72084,111240.01,0.018332454208457083,18510.28756,109237.42,0.009155689776144893,16053.60219,108816.33,0.004050014117334522,10708.39159,112566.9,0.011728082208833035,11104.27744,43.2857,-0.5714000000000041,43.8571,-0.5715000000000003,44.4286,-0.571399999999997,45.8571,-0.8571999999999989,47.5714,-0.857200000000006,111225.53000000001,14162.381253333331,43.2857,0.9955526397581561,0.9867993355773386,109764.87000000001,14474.137707142858,44.55101428571429,1.0088006299283185,0.9587727840732181,111423.27357142857,16077.465689999999,47.5,0.993785826342782,0.8992484210526316,0.01783471624041946,0.15271753571310942,0.02000581883678515,0.37062762657742726,110659.99,0
2025-09-05 00:00:00+00:00,110730.87,113384.62,110206.96,110659.99,21587.40888,2413132200.623325,2970419,10787.81127,1206066261.227201,42.1429,-0.0006401105671796081,-0.0006403155254173387,-0.000640110567179596,0.028715527626561224,0.9993598894328204,1.024621636058344,0.9959061084317828,0.7690051157475646,9.979911823711108,0.3318741578877751,0.4997270089229903,-0.5714000000000041,-0.013377253051086058,110730.87,-0.008726859173089796,12203.13536,111705.71,0.004186443348935365,11773.72084,111240.01,0.018332454208457083,18510.28756,108246.35,-0.005238000583184466,9489.51596,108377.4,-0.03721786777462999,22580.31045,42.7143,-0.571399999999997,43.2857,-0.5714000000000041,43.8571,-0.5715000000000003,45.0,-0.8571000000000026,46.7143,-0.8570999999999955,111032.19,15188.088359999996,42.7143,0.9966478189793428,0.9866227469489139,110090.9542857143,14332.294625714285,43.89795714285714,1.0051687781069543,0.9600196169232738,110974.98785714284,15967.417012142856,46.642857142857146,0.9971615418642953,0.9035231240428789,0.009074865345571137,0.13942197169196635,0.016309887867802728,0.33150672046624396,110187.97,0
2025-09-06 00:00:00+00:00,110660.0,111307.7,109977.0,110187.97,5000.29897,552785936.5434699,795201,2308.83297,255237426.946011,41.5714,-0.004265498307021387,-0.00427462149747006,-0.004265588288451101,0.012076635952182412,0.9957344117115489,1.0101619986283439,0.9980853626761614,-0.7683696548392797,8.51745295167562,-0.7322933229285161,0.4617389847791441,-0.5715000000000003,-0.013561003158301888,110659.99,-0.0006401105671796081,21587.40888,110730.87,-0.008726859173089796,12203.13536,111705.71,0.004186443348935365,11773.72084,109237.42,0.009155689776144893,16053.60219,108816.33,0.004050014117334522,10708.39159,42.1429,-0.5714000000000041,42.7143,-0.571399999999997,43.2857,-0.5714000000000041,44.4286,-0.571399999999997,45.8571,-0.8571999999999989,110526.27666666666,12930.281069999997,42.14286666666667,0.9969391290752792,0.9864397770757565,110286.90285714286,13516.852822857141,43.285714285714285,0.999102950082196,0.9603953795379537,110599.98214285714,15515.341083571428,45.857142857142854,0.9962747539839114,0.9065414330218069,0.00945348259975513,0.10797186141371412,0.01610570237736766,0.26725302288609754,111137.34,1
2025-09-07 00:00:00+00:00,110187.98,111600.0,110180.0,111137.34,5681.29944,630447950.1588689,874961,2570.85199,285303923.5404623,41.0,0.008615913334277803,0.008579008182539868,0.008615821798348609,0.012776983865188784,1.0086158217983485,1.0041629572923017,0.9913859734271129,0.1361919505385094,8.645111260779158,0.10030168473128187,0.45251126386677487,-0.571399999999997,-0.013745026628884216,110187.97,-0.004265498307021387,5000.29897,110659.99,-0.0006401105671796081,21587.40888,110730.87,-0.008726859173089796,12203.13536,111240.01,0.018332454208457083,18510.28756,108246.35,-0.005238000583184466,9489.51596,41.5714,-0.5715000000000003,42.1429,-0.5714000000000041,42.7143,-0.571399999999997,43.8571,-0.5715000000000003,45.0,-0.8571000000000026,110661.76666666666,10756.335763333329,41.57143333333334,1.0042975396802207,0.9862541825596582,110699.90142857142,12972.82189142857,42.714285714285715,1.0039515714628782,0.959866220735786,110431.67857142857,14408.57785642857,45.142857142857146,1.0063900271887563,0.9082278481012658,0.009173390525718353,4.879499617003649e-05,0.01588210730891783,0.14824987148596003,112065.23,1
2025-09-08 00:00:00+00:00,111137.35,112924.37,110621.78,112065.23,11582.40211,1295903862.4649603,1744598,5531.65969,618773275.3576307,40.8571,0.008349039125823854,0.008314378685943164,0.008348948395836234,0.02054687256698618,1.0083489483958363,1.007666427847424,0.987119555280438,1.0386889007209241,9.357328499861158,0.9939151573612994,0.47759174974801494,-0.14289999999999736,-0.0034853658536584398,111137.34,0.008615913334277803,5681.29944,110187.97,-0.004265498307021387,5000.29897,110659.99,-0.0006401105671796081,21587.40888,111705.71,0.004186443348935365,11773.72084,109237.42,0.009155689776144893,16053.60219,41.0,-0.571399999999997,41.5714,-0.5715000000000003,42.1429,-0.5714000000000041,43.2857,-0.5714000000000041,44.4286,-0.571399999999997,111130.18,7421.333506666665,41.142833333333336,1.0084140059882922,0.9930550885735466,111103.87428571428,12334.079022857144,42.204071428571424,1.0086527649955168,0.9680843249720323,110571.19642857143,13437.121307857142,44.47958571428571,1.0135119598926805,0.9185584655047212,0.00909979236252984,0.16197038236018474,0.013762624286610606,0.20668921831346798,111546.39,0
2025-09-09 00:00:00+00:00,112065.23,113293.29,110766.66,111546.39,15379.28248,1721465997.906366,2143242,7597.38038,849973176.1775683,40.7143,-0.0046298035528057335,-0.004640554288638579,-0.004629803552805777,0.0226509347366597,0.9953701964471943,1.0156607488597345,0.9930098141230748,0.32781458750442205,9.640841609600981,0.2285019242255235,0.4940009646015683,-0.14280000000000115,-0.003495108561302751,112065.23,0.008349039125823854,11582.40211,111137.34,0.008615913334277803,5681.29944,110187.97,-0.004265498307021387,5000.29897,110730.87,-0.008726859173089796,12203.13536,111240.01,0.018332454208457083,18510.28756,40.8571,-0.14289999999999736,41.0,-0.571399999999997,41.5714,-0.5715000000000003,42.7143,-0.571399999999997,43.8571,-0.5715000000000003,111582.98666666665,10880.994676666664,40.85713333333334,0.9996720228794738,0.9965040784391791,111147.64285714286,11886.792582857144,41.755100000000006,1.0035875447522504,0.9750737035715397,110555.70857142858,13217.610144285714,43.86734285714285,1.0089609251423806,0.9281232312745507,0.0067881227158527796,0.20912075231219554,0.013255459920640979,0.2405431409069111,113960.0,1
2025-09-10 00:00:00+00:00,111546.38,114313.13,110917.45,113960.0,17517.41823,1978834750.2223115,2182534,8274.63998,934646697.4823323,40.5714,0.02163772399985331,0.02140695144426305,0.021637815588457423,0.029797121797121864,1.0216378155884573,1.0030987188487188,0.973301597051597,0.13902701590796185,9.771008076738767,0.01833297406452461,0.4723664110404699,-0.14290000000000447,-0.0035098233298866965,111546.39,-0.0046298035528057335,15379.28248,112065.23,0.008349039125823854,11582.40211,111137.34,0.008615913334277803,5681.29944,110659.99,-0.0006401105671796081,21587.40888,111705.71,0.004186443348935365,11773.72084,40.7143,-0.14280000000000115,40.8571,-0.14289999999999736,41.0,-0.571399999999997,42.1429,-0.5714000000000041,43.2857,-0.5714000000000041,112523.87333333334,14826.367606666667,40.714266666666674,1.012762861996515,0.9964909925104056,111469.68428571428,12707.32078142857,41.36734285714285,1.0223407443040984,0.9807591495568969,110748.42214285715,13512.239392857142,43.30611428571429,1.0289988588099266,0.9368515432330901,0.010561126081871267,0.2290740699507662,0.014375358851755398,0.25959825893860583,115482.69,1
2025-09-11 00:00:00+00:00,113960.0,115488.09,113430.0,115482.69,13676.73119,1562241144.956541,2166359,6744.29993,770595422.6905212,40.4286,0.013361618111618068,0.013273138970620393,0.013361618111618132,0.01782163196925874,1.013361618111618,1.0000467602547187,0.9822251282854599,-0.21924960571087526,9.523524328737917,-0.007411110204926907,0.49312221146316176,-0.14279999999999404,-0.003519720788535574,113960.0,0.02163772399985331,17517.41823,111546.39,-0.0046298035528057335,15379.28248,112065.23,0.008349039125823854,11582.40211,110187.97,-0.004265498307021387,5000.29897,110730.87,-0.008726859173089796,12203.13536,40.5714,-0.14290000000000447,40.7143,-0.14280000000000115,40.8571,-0.14289999999999736,41.5714,-0.5715000000000003,42.7143,-0.571399999999997,113663.02666666667,15524.477299999999,40.57143333333334,1.016009281001022,0.9964794605071056,112148.5157142857,12917.834471428572,41.04081428571429,1.0297299903122086,0.985082793887757,110956.69285714286,13695.986089285712,42.79591428571428,1.0407906636933058,0.9446836380241908,0.009776935364957683,0.229087433921968,0.014468384152238816,0.26705155077106424,116029.42,1
2025-09-12 00:00:00+00:00,115482.69,116665.63,114740.99,116029.42,15324.10719,1772122269.5018637,2481491,7995.57276,924775389.8569396,40.2857,0.004734302604139096,0.004723131039401508,0.004734302604139165,0.016587517200379,1.004734302604139,1.0054831783180507,0.9888956611176718,0.12045100376064344,9.637247755233458,0.14546619466118038,0.5217643456068777,-0.14290000000000447,-0.0035346264772958547,115482.69,0.013361618111618068,13676.73119,113960.0,0.02163772399985331,17517.41823,111546.39,-0.0046298035528057335,15379.28248,111137.34,0.008615913334277803,5681.29944,110659.99,-0.0006401105671796081,21587.40888,40.4286,-0.14279999999999404,40.5714,-0.14290000000000447,40.7143,-0.14280000000000115,41.0,-0.571399999999997,42.1429,-0.5714000000000041,115157.37,15506.085536666666,40.42856666666667,1.0075726807585133,0.9964661951079146,112915.57714285713,12023.077087142856,40.7755,1.0275767341932223,0.987987884881853,111503.2657142857,13177.68585642857,42.33672857142857,1.040592123080162,0.9515543916444046,0.009365333352479487,0.20913051290658302,0.009077590001055293,0.2638837414676937,115918.29,0
